YEAR,DATE,TIME,STREET1,ROAD_CLASS,DISTRICT,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,PASSENGER,SPEEDING,REDLIGHT,ALCOHOL,DISABILITY,DIVISION,Record_ID
2022,2022/07/07,1605,KEELE ST,Major Arterial,North York,43.767241,-79.492,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,70 to 74,Major,False,True,False,False,True,False,False,False,False,False,D31,17711
2022,2022/02/26,813,BURNHAMTHORPE RD,Major Arterial,Etobicoke York,43.645625,-79.562526,Mid-Block,Overpass or Bridge,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,unknown,None,False,True,True,False,False,False,False,False,False,False,D22,17712
2021,2021/05/12,1409,DON VALLEY PARKWAY  N,Expressway,North York,43.722068,-79.329791,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,55 to 59,None,False,False,True,False,False,True,False,False,False,False,D55,17713
2021,2021/07/03,2233,DON VALLEY PARKWAY  S,Expressway,Toronto and East York,43.662265,-79.355258,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,True,False,True,False,False,False,False,False,False,False,D55,17714
2022,2022/09/19,627,BAYVIEW AVE,Major Arterial,North York,43.726691,-79.381511,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,60 to 64,None,False,False,True,False,False,True,False,False,False,False,D53,17715
2021,2021/12/08,2102,AVENUE RD,Major Arterial,Toronto and East York,43.686633,-79.40147,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Driver,80 to 84,Major,False,False,True,False,False,True,False,False,False,False,D53,17716
2022,2022/09/19,627,BAYVIEW AVE,Major Arterial,North York,43.726691,-79.381511,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,25 to 29,Major,False,False,True,False,False,True,False,False,False,False,D53,17717
2022,2022/07/09,2233,DON VALLEY PARKWAY  S,Expressway,North York,43.758597,-79.335994,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,20 to 24,Major,False,False,True,True,False,True,True,False,False,False,D33,17718
2022,2022/02/26,813,BURNHAMTHORPE RD,Major Arterial,Etobicoke York,43.645625,-79.562526,Mid-Block,Overpass or Bridge,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,60 to 64,Major,False,True,True,False,False,False,False,False,False,False,D22,17719
2021,2021/05/12,1409,DON VALLEY PARKWAY  N,Expressway,North York,43.722068,-79.329791,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,20 to 24,Major,False,False,True,False,False,True,False,False,False,False,D55,17720
2022,2022/05/18,1642,WILSON AVE,Major Arterial,North York,43.726569,-79.482028,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,True,False,True,False,False,False,False,False,False,False,D31,17721
2021,2021/07/03,2233,DON VALLEY PARKWAY  S,Expressway,Toronto and East York,43.662265,-79.355258,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,60 to 64,None,True,False,True,False,False,False,False,False,False,False,D55,17722
2021,2021/12/08,2102,AVENUE RD,Major Arterial,Toronto and East York,43.686633,-79.40147,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Minimal,False,False,True,False,False,True,False,False,False,False,D53,17723
2022,2022/09/19,627,BAYVIEW AVE,Major Arterial,North York,43.726691,-79.381511,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Passenger,55 to 59,Minor,False,False,True,False,False,True,False,False,False,False,D53,17724
2022,2022/07/09,2233,DON VALLEY PARKWAY  S,Expressway,North York,43.758597,-79.335994,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,None,False,False,True,True,False,True,True,False,False,False,D33,17725
2021,2021/05/12,1409,DON VALLEY PARKWAY  N,Expressway,North York,43.722068,-79.329791,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,20 to 24,None,False,False,True,False,False,True,False,False,False,False,D55,17726
2021,2021/12/08,2102,AVENUE RD,Major Arterial,Toronto and East York,43.686633,-79.40147,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Driver,60 to 64,None,False,False,True,False,False,True,False,False,False,False,D53,17727
2022,2022/07/09,2233,DON VALLEY PARKWAY  S,Expressway,North York,43.758597,-79.335994,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,20 to 24,None,False,False,True,True,False,True,True,False,False,False,D33,17728
2022,2022/02/26,1430,THE QUEENSWAY,Major Arterial,Etobicoke York,43.614997,-79.552219,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,True,False,True,False,False,False,False,False,False,False,D22,17729
2021,2021/07/04,138,KINGSTON RD,Major Arterial,Scarborough,43.79885,-79.14619,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Driver,20 to 24,Fatal,False,False,True,False,False,False,False,True,False,False,D42,17731
2022,2022/05/18,1642,WILSON AVE,Major Arterial,North York,43.726569,-79.482028,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,True,False,True,False,False,False,False,False,False,False,D31,17732
2021,2021/05/12,2058,QUEEN ST E,Minor Arterial,Toronto and East York,43.671855,-79.290973,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Driver,40 to 44,Minor,False,False,True,False,False,True,True,False,True,False,D55,17733
2021,2021/12/08,2102,AVENUE RD,Major Arterial,Toronto and East York,43.686633,-79.40147,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Driver,40 to 44,None,False,False,True,False,False,True,False,False,False,False,D53,17734
2022,2022/07/09,2233,DON VALLEY PARKWAY  S,Expressway,North York,43.758597,-79.335994,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,30 to 34,None,False,False,True,True,False,True,True,False,False,False,D33,17735
2021,2021/07/04,138,KINGSTON RD,Major Arterial,Scarborough,43.79885,-79.14619,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Driver,60 to 64,None,False,False,True,False,False,False,False,True,False,False,D42,17737
2021,2021/05/12,2058,QUEEN ST E,Minor Arterial,Toronto and East York,43.671855,-79.290973,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Driver,30 to 34,None,False,False,True,False,False,True,True,False,True,False,D55,17739
2021,2021/12/08,2102,AVENUE RD,Major Arterial,Toronto and East York,43.686633,-79.40147,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Passenger,75 to 79,Major,False,False,True,False,False,True,False,False,False,False,D53,17740
2022,2022/07/09,2233,DON VALLEY PARKWAY  S,Expressway,North York,43.758597,-79.335994,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,20 to 24,None,False,False,True,True,False,True,True,False,False,False,D33,17741
2021,2021/12/08,2102,AVENUE RD,Major Arterial,Toronto and East York,43.686633,-79.40147,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Passenger,40 to 44,Minimal,False,False,True,False,False,True,False,False,False,False,D53,17742
2022,2022/09/22,1217,THE QUEENSWAY,Major Arterial,Toronto and East York,43.638644,-79.446178,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,70 to 74,Major,False,False,True,False,False,False,False,False,False,True,D14,17743
2022,2022/02/26,1430,THE QUEENSWAY,Major Arterial,Etobicoke York,43.614997,-79.552219,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,True,False,True,False,False,False,False,False,False,False,D22,17744
2021,2021/07/04,325,SHEPPARD AVE W,Major Arterial,North York,43.750273,-79.465404,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,SMV Other,Motorcycle Driver,30 to 34,Fatal,False,False,False,True,False,False,False,False,False,False,D32,17745
2021,2021/07/06,1455,GREENCEDAR CRCT,Collector,Scarborough,43.758021,-79.233005,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,True,False,False,False,False,False,False,False,False,False,D43,17746
2021,2021/05/12,2058,QUEEN ST E,Minor Arterial,Toronto and East York,43.671855,-79.290973,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Passenger,30 to 34,Major,False,False,True,False,False,True,True,False,True,False,D55,17747
2022,2022/07/11,3,GUILDWOOD PKWY,Minor Arterial,Scarborough,43.749594,-79.18938,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,20 to 24,Major,False,False,True,False,False,True,True,False,False,False,D43,17748
2021,2021/12/10,2345,LAKE SHORE BLVD E,Major Arterial,Scarborough,43.645503,-79.369815,Mid-Block,Non Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,35 to 39,Fatal,True,False,True,False,False,False,True,False,False,False,D51,17749
2022,2022/09/22,1217,THE QUEENSWAY,Major Arterial,Toronto and East York,43.638644,-79.446178,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,60 to 64,Minor,False,False,True,False,False,False,False,False,False,True,D14,17750
2021,2021/07/07,1156,WOODMOUNT  AVE,Local,Toronto and East York,43.685877,-79.31557,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,True,False,True,False,False,False,False,False,False,False,D55,17752
2021,2021/05/13,1902,ATTWELL DR,Minor Arterial,Etobicoke York,43.697772,-79.593143,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,45 to 49,None,False,False,True,True,False,False,False,False,False,False,D23,17754
2022,2022/07/11,3,GUILDWOOD PKWY,Minor Arterial,Scarborough,43.749594,-79.18938,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,40 to 44,Minor,False,False,True,False,False,True,True,False,False,False,D43,17755
2022,2022/09/22,2350,F G GARDINER XY  W,Expressway,Etobicoke York,43.615931,-79.535976,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,unknown,None,False,False,True,False,False,True,True,False,False,False,D22,17756
2021,2021/12/10,2345,LAKE SHORE BLVD E,Major Arterial,Scarborough,43.645503,-79.369815,Mid-Block,Non Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,unknown,None,True,False,True,False,False,False,True,False,False,False,D51,17757
2022,2022/09/22,2350,F G GARDINER XY  W,Expressway,Etobicoke York,43.615931,-79.535976,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,Minimal,False,False,True,False,False,True,True,False,False,False,D22,17758
2021,2021/07/07,1156,WOODMOUNT  AVE,Local,Toronto and East York,43.685877,-79.31557,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,True,False,True,False,False,False,False,False,False,False,D55,17759
2022,2022/05/22,1443,DUFFERIN ST,Major Arterial,Toronto and East York,43.658274,-79.434741,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,True,False,True,False,False,True,False,False,False,False,D14,17760
2022,2022/02/28,1050,FINCH AVE E,Major Arterial,Scarborough,43.807955,-79.266467,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,45 to 49,Fatal,True,False,False,False,False,False,False,False,False,False,D42,17761
2021,2021/05/13,1902,ATTWELL DR,Minor Arterial,Etobicoke York,43.697772,-79.593143,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,60 to 64,Major,False,False,True,True,False,False,False,False,False,False,D23,17762
2022,2022/07/11,3,GUILDWOOD PKWY,Minor Arterial,Scarborough,43.749594,-79.18938,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,40 to 44,Minor,False,False,True,False,False,True,True,False,False,False,D43,17763
2021,2021/12/11,1132,MIDLAND AVE,Major Arterial,Scarborough,43.738864,-79.259937,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,True,False,True,False,False,False,False,True,True,False,D41,17764
2021,2021/12/11,1132,MIDLAND AVE,Major Arterial,Scarborough,43.738864,-79.259937,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Fatal,Pedestrian Collisions,Driver,30 to 34,None,True,False,True,False,False,False,False,True,True,False,D41,17765
2022,2022/09/22,2350,F G GARDINER XY  W,Expressway,Etobicoke York,43.615931,-79.535976,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,Minimal,False,False,True,False,False,True,True,False,False,False,D22,17766
2022,2022/02/28,1050,FINCH AVE E,Major Arterial,Scarborough,43.807955,-79.266467,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,45 to 49,None,True,False,False,False,False,False,False,False,False,False,D42,17767
2021,2021/07/10,2147,WINTERTON DR,Collector,Etobicoke York,43.671847,-79.555003,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Driver,60 to 64,Fatal,False,False,True,False,False,False,True,False,False,False,D22,17768
2022,2022/05/22,1443,DUFFERIN ST,Major Arterial,Toronto and East York,43.658274,-79.434741,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,40 to 44,None,True,False,True,False,False,True,False,False,False,False,D14,17769
2022,2022/07/11,749,F G GARDINER XY  E,Expressway,Toronto and East York,43.641997,-79.379878,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Truck Driver,55 to 59,None,False,False,True,False,True,False,False,False,False,False,D52,17770
2021,2021/05/13,1949,SIXTH ST,Collector,Etobicoke York,43.603434,-79.505153,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Motorcycle Driver,45 to 49,Major,False,False,False,True,False,True,False,False,False,False,D22,17771
2022,2022/05/22,1443,DUFFERIN ST,Major Arterial,Toronto and East York,43.658274,-79.434741,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,True,False,True,False,False,True,False,False,False,False,D14,17772
2021,2021/12/12,1930,3805 SHEPPARD AVE E,Major Arterial,Scarborough,43.782389,-79.29182,Mid-Block,Non Intersection,No Control,Strong wind,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,True,False,True,False,False,False,False,False,False,False,D42,17773
2022,2022/09/22,2350,F G GARDINER XY  W,Expressway,Etobicoke York,43.615931,-79.535976,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,Minimal,False,False,True,False,False,True,True,False,False,False,D22,17774
2022,2022/03/05,120,BRIMORTON DR,Collector,Scarborough,43.765364,-79.248927,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,Major,False,False,True,False,False,True,True,False,False,False,D43,17775
2021,2021/07/13,745,GERRARD ST E,Minor Arterial,Toronto and East York,43.660609,-79.374698,Intersection,Intersection Related,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,75 to 79,Major,False,True,True,False,False,False,False,False,False,False,D51,17776
2022,2022/07/11,749,F G GARDINER XY  E,Expressway,Toronto and East York,43.641997,-79.379878,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,Major,False,False,True,False,True,False,False,False,False,False,D52,17777
2021,2021/05/13,1949,SIXTH ST,Collector,Etobicoke York,43.603434,-79.505153,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Motorcycle Passenger,30 to 34,Minor,False,False,False,True,False,True,False,False,False,False,D22,17778
2021,2021/12/12,1930,3805 SHEPPARD AVE E,Major Arterial,Scarborough,43.782389,-79.29182,Mid-Block,Non Intersection,No Control,Strong wind,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,35 to 39,None,True,False,True,False,False,False,False,False,False,False,D42,17779
2022,2022/09/22,2350,F G GARDINER XY  W,Expressway,Etobicoke York,43.615931,-79.535976,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,20 to 24,Minimal,False,False,True,False,False,True,True,False,False,False,D22,17780
2022,2022/03/05,120,BRIMORTON DR,Collector,Scarborough,43.765364,-79.248927,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,None,False,False,True,False,False,True,True,False,False,False,D43,17781
2021,2021/07/13,745,GERRARD ST E,Minor Arterial,Toronto and East York,43.660609,-79.374698,Intersection,Intersection Related,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,False,True,True,False,False,False,False,False,False,False,D51,17782
